,name,income,expend
80403,The Stanley Cohen Charitable Trust,100000.0,78359.0
29666,The Friends of the Yeshivat Har Etzion Trust,99901.0,197500.0
27160,Kreditor Charitable Trust,99899.0,58215.0
95134,The W.H. Knox Associated Charitable Trusts,99885.0,61444.0
134864,Ayendah Sazan Community,99588.0,15486.0
17080,Gerald Leigh Charitable Trust,99401.0,55787.0
132796,Wheelock Heath Baptist Church,99351.0,103601.0
107854,Achim Limited,99125.0,87836.0
114870,Morning Star Ministries,99097.0,92858.0
79663,Siri Guru Singh Sabha,98907.0,159750.0
102100,Crime to Christ Charitable Trust,98829.0,94892.0
99348,Muslim Community Organisation Nottingham,98621.0,84120.0
106878,Next Wave International,98504.0,74137.0
127874,West Wittering Parochial Church Council,98381.0,165653.0
96363,The Langhorne Company,98265.0,92406.0
59950,Independent Christian Workers Trust,98203.0,100016.0
53408,Triratna Buddhist Community in Bristol,98199.0,99339.0
40926,The Paigham-E-Islam Trust Britain (Jamiat Al-Dawah Al-Islamiah Britania),97983.0,83093.0
121918,Rahab Project,97883.0,95833.0
76671,European Partners in Christ,97724.0,74549.0
65801,All for Jesus Missions,97710.0,93791.0
95984,"Muslim Society of Preston New Road, Blackburn",97637.0,95420.0
18211,The Indian Welfare and Cultural Association (Singh Sabha Gurdwara),97513.0,71118.0
103963,Renewed Presbiterian Church - Igreja Presbiteriana Renovada,97482.0,107413.0
95650,UK Foundation for Christian Service,97446.0,96811.0
75990,Living Waters Discipleship and Healing Trust,97379.0,112058.0
114594,The St George's Hanover Square Foundation,97305.0,74400.0
90945,Naqshabandia Aslamiyya Trust Gateshead,97301.0,27941.0
17177,The Biddestone Trust,97300.0,84415.0
67410,The Roger and Ingrid Pilkington Charitable Trust,97105.0,119761.0
95320,Lindisfarne Trust Limited,96974.0,98725.0
134898,Freedom Central (Manchester),96899.0,73442.0
55274,Riverside Family Church,96776.0,100931.0
130751,Kollel Gaon Yaakov,96760.0,85890.0
75007,Ecg Trust,96739.0,82345.0
61629,Greek Orthodox Community of St Constantine and St Helen,96728.0,92644.0
98953,Richmond Trust Fund,96717.0,184249.0
113961,The Manchester Eruv Committee,96705.0,138185.0
110093,Fountain Gate Chapel,96669.0,101562.0
94635,The Marjory Boddy Charitable Trust,96644.0,86795.0
56381,World Buddhist Foundation,96518.0,46491.0
27340,Seaford Community Trust,96491.0,86426.0
86597,Hoylake Chapel Fellowship Trust,96453.0,76921.0
15874,National Council of Shechita Boards of Great Britain,96419.0,88522.0
72721,Benedictine Nuns of Curzon Park,96004.0,128520.0
7169,Norman Whiteley Trust,95994.0,76467.0
80711,Vivacity,95841.0,87318.0
13108,Evan Jenkins Charity,95740.0,79307.0
89260,Mill Hill Chapel Trust,95670.0,58696.0
130706,Thornhill Lees Muslim Welfare Trust,95572.0,150640.0
116533,Beis Hillel Trust,95514.0,93353.0
106852,Holme Christian Fellowship,95492.0,104982.0
91612,Al-Ansar Islamic Education Centre,95449.0,56012.0
114156,Shemen Limited,95440.0,156656.0
24100,Bangladesh Islamic Centre St Albans,95393.0,66096.0
131033,Torah Action Life,95282.0,53930.0
127043,Your People My People,95233.0,96849.0
77672,"Guiding Light Assembly, England",95189.0,107290.0
127758,The Parochial Church Council of the Ecclesiastical Parish of St Just in Roseland and St Mawes,94991.0,103863.0
6029,The Glynn Vivian Miners' Mission (Incorporated 1906) Also Known as the International Mission to Miners,94971.0,41496.0
15153,Islami Darasgah Bristol,94945.0,144042.0
76656,Queen Edith Chapel Evangelical Trust,94842.0,94836.0
26464,East Twickenham Neighbourhood Association,94707.0,88616.0
133438,The Shelmerdine Trust,94638.0,1505.0
79932,Canterbury Muslim Cultural Centre,94636.0,35157.0
100871,Antioch (North Wales),94622.0,91066.0
63421,People International Worldwide,94604.0,90755.0
97141,Bringing Good News,94565.0,105054.0
28023,National Council for Christian Standards in Society,94371.0,94553.0
95162,Tomchei Avreichim,94362.0,82509.0
113893,Harvest Plus,94328.0,97609.0
62628,Quranic Arabic Foundation,94309.0,16434.0
89357,Christ Tabernacle - People Who Care,94134.0,95249.0
19024,Gloucestershire Islamic Trust,94059.0,75509.0
129339,Riverbank Trust,94033.0,83905.0
18731,Triratna Buddhist Community (Norwich),93894.0,74406.0
127533,John Trotter Trust,93861.0,5392.0
21385,The Faith-Keyway Trust,93672.0,117676.0
60189,Walsall Bangladeshi Progressive Society,93640.0,79879.0
2741,The Spalding Trusts,93636.0,74518.0
9385,Ymddiriedolaeth Mewn Cysylltiad Ag Eglwys Annibynnol Minny Street,93621.0,94397.0
131973,Age Concern Christchurch,93549.0,112125.0
6210,The Pathfinder Fellowship,93396.0,69365.0
24613,The Pattenmakers Company Charitable Foundation,93288.0,75062.0
118520,Jame Trust,93258.0,94992.0
77516,Gurudwara Shri Guru Dashmesh Sahib,93149.0,82796.0
7975,St Thomas Ecclesiastical Charity,93084.0,118676.0
26915,Saiva Munnetta Sangam (Uk),93084.0,82723.0
4658,Blackburn Ragged School,92986.0,73812.0
54343,Newdawn India,92971.0,76427.0
68758,Evangelical Enterprises Limited,92861.0,95920.0
93876,Torah Development Ltd,92839.0,54317.0
91349,Exploits,92805.0,91228.0
100022,The King's Table (Kenilworth),92803.0,96063.0
41786,Eagles Evangelistic and Deliverance Centre,92778.0,71098.0
122096,Jewish Council for Racial Equality,92776.0,115855.0
80232,The Manchester Somali Islamic Cultural Trust,92697.0,59238.0
71878,Friends of Mount Athos,92583.0,84508.0
99961,The Christian Bookshop (Wirral) Limited,92498.0,101209.0
122254,Britefield Trust,92495.0,55085.0
81351,Life Trust (Newport),92466.0,104858.0
126727,"Buckingham Chapel, Bristol",92449.0,87004.0
50520,The Coundon Care Centre Charity,92422.0,87217.0
130556,Islamic Society of Britain Ltd,92421.0,91299.0
121699,The Filling Station Trust,92403.0,90943.0
20216,Rurcon Communications Unit,92371.0,28832.0
103501,"Canons Regular of Premontre, Canonry of Chelmsford",92325.0,91959.0
23878,Carmelite Provincial Fund,92303.0,149649.0
94965,The Dakri Charitable Trust,92024.0,106304.0
56110,Dar Alhekma Trust,92018.0,100679.0
103688,The Bless Network,92012.0,43132.0
118424,Bible By the Beach,91947.0,97441.0
53037,Machne Israel Loan Fund,91946.0,60658.0
55708,Teso Development Trust,91910.0,79037.0
104144,Mission in the Economy,91896.0,80998.0
32305,Brigadier Hall Youth Centre,91870.0,146929.0
5597,The Anglo-Catholic Ordination Candidates Fund,91818.0,101096.0
12704,The Gospel Standard Trust,91581.0,126865.0
74874,Lee Abbey Household Communities,91544.0,46853.0
97703,Shulom Rov Charities,91511.0,50209.0
52801,The Hinduja Foundation,91500.0,97968.0
26460,Sabrechance Limited,91390.0,65602.0
101254,Kahal Chassidim Lubavitch Manchester,91300.0,83171.0
84223,Old Royal Naval College Chapel Fund,91211.0,59557.0
23302,The Earley Charitable Trust,91156.0,98395.0
19544,Exeter Mosque and Cultural Centre,91150.0,117322.0
114466,Simon Benjamin Bamberger Trust,91140.0,155228.0
129663,Coventry Shri Sidhi Vinayagar Devasthanam,91109.0,81744.0
73510,Thekchen Buddhist Centre,90930.0,83004.0
89884,Shri Guru Ravidass Sabha (Newham-London),90914.0,57265.0
6076,The Worshipful Company of Gardeners of London Charity,90874.0,95364.0
84480,Arm - Senegal,90725.0,55045.0
75366,Wymondham Abbey Preservation Trust,90702.0,90105.0
59814,The Midlands International Buddhist Association in the UK,90583.0,75367.0
14453,The Society for Advancing the Christian Faith,90556.0,87531.0
45228,The Islamic Association of South Humberside,90515.0,64926.0
58852,Leicester Sikh Centre and Guru Amardas Gurdwara,90427.0,53720.0
116198,New Bridge Fund,90373.0,150037.0
16759,The Samatha Trust,90364.0,98425.0
124411,Lead Academy,90354.0,104300.0
25366,World Vision for Christ,90346.0,88746.0
57419,Prestwich Methodist Youth Association,90258.0,94048.0
121615,Madrasah Imam Bukhari,90239.0,87649.0
20335,The River Trust,90230.0,96553.0
131983,"Christ Church, Woodbury",90138.0,81225.0
91578,Ezras Hakohol Trust,90120.0,92991.0
79701,The Stapleford Centre,90106.0,77829.0
110628,The Lantern Trust Weymouth,90096.0,88079.0
18569,Triratna Buddhist Community (West London),90075.0,126680.0
18827,Charity of the Discalced Carmelites,90029.0,136792.0
115300,Gems Advisors Charitable Trust,90001.0,220237.0
101818,Leadenporch  Trust,89995.0,83420.0
