,name,income,expend
97069,Mirza Foundation,25000.0,2000.0
100869,The Charly Charitable Trust,25000.0,6772.0
103458,S.O.S Families Association,25000.0,24800.0
119973,Lee Oasis,24990.0,21763.0
2329,Sprowston Senior Citizens Welfare Committee,24981.0,24197.0
124850,Kreative Vision,24950.0,23995.0
130096,Afghan Society in the West Midlands,24950.0,23925.0
102507,Hope Africa,24940.0,20332.0
126481,Lewisham Pensioners' Gazette Limited,24935.0,29584.0
133755,Eastbury Village Flood Prevention Association,24900.0,172.0
76566,Age Concern Budleigh Salterton,24881.0,43186.0
118590,Ben Voller G4 Fund,24879.0,12267.0
8034,The Manchester Corn and Allied Trades Guild,24852.0,27019.0
84624,Rossington Hall Group Doncaster Riding for the Disabled,24818.0,33362.0
43629,The Torch Association,24806.0,20374.0
4734,The Swineshead Poor Charities,24767.0,15162.0
53033,The Disability Sports Development Trust,24763.0,24708.0
72773,Market Lavington Community Hall Management Trust,24758.0,22828.0
100603,Cornwall Rescue Group,24753.0,28211.0
76667,The Coplow Centre,24737.0,23737.0
125934,Talent Unlimited Limited,24720.0,17815.0
74006,Bromley Council for Voluntary Youth Services,24705.0,39071.0
57135,Age Concern Syston and District,24695.0,26149.0
136973,Bromley Children and Families Voluntary Sector Forum,24675.0,20158.0
7687,Totton and District Three Score Club,24661.0,26307.0
52524,Henfield Youth Welfare Association,24567.0,27321.0
131645,Youth & Women Education Trust,24561.0,29850.0
115858,Winifred Eileen Kemp Trust,24557.0,115884.0
134455,Activate Rawmarsh,24553.0,14265.0
127594,Kenya Kids Education Trust,24547.0,22185.0
123655,Redbridge Children and Young People's Network,24542.0,34852.0
69521,The Abbey Gateway Club,24541.0,23875.0
97475,Wiltshire Search and Rescue Team,24534.0,13649.0
132598,Toxteth Women's Centre,24534.0,16121.0
113292,Mexican Disabled Children's Trust,24517.0,17400.0
119194,The Raj Trust,24517.0,24306.0
133220,Pop 'N' Grow,24514.0,23469.0
43816,Bromsgrove and District Young Farmers Club,24511.0,22143.0
100032,Second Life Association,24500.0,18000.0
464,J a F Luttrell Memorial Charity,24495.0,20523.0
7018,The Merseyside Holiday Service,24485.0,22977.0
137348,Rochdale Foodbank,24477.0,16069.0
30926,The Sir Francis Chichester Appeal for the Youth of Devon,24473.0,23103.0
127953,Cheshire Youth Pantomime Society,24460.0,21066.0
77666,Wilby Riding for the Disabled Trust,24458.0,18266.0
87322,Rhymney Valley Young at Hearts,24450.0,29509.0
119500,Youth of Bettws (Yobs),24437.0,80667.0
80877,Royal Naval Association (Southend on Sea Branch),24428.0,13185.0
8907,Lowestoft and District Mencap Society,24421.0,34000.0
77987,Peoples' Enterprise & Empowerment Forum,24384.0,40063.0
79201,The Manali Charitable Trust,24375.0,23000.0
39138,Bridlington and District Young Farmers' Club,24363.0,20678.0
136192,Hounds First Sighthound Rescue,24361.0,22769.0
126186,Amputees & Carers Support in Liverpool,24356.0,23136.0
119662,Empowering Youth Foundation,24345.0,24290.0
