,name,income,expend
26137,The Puebla Charitable Trust Limited,99929.0,243013.0
27945,Imperial Society of Knights Bachelor,99856.0,137368.0
36782,The Thornton Foundation,99449.0,158953.0
117145,The Lord Cockfield Memorial Trust,99358.0,62496.0
13094,The Dixie Rose Findlay Charitable Trust,98904.0,157141.0
100001,The Jaymar Charitable Trust,98850.0,98744.0
12522,Deeping St James United Charities,98627.0,80203.0
97592,Magic Moments,98187.0,117573.0
14666,The Stephen Clark 1957 Charitable Trust,98153.0,90991.0
15599,The C P F Trust,97985.0,77512.0
69340,The RT Hon Else Countess Beauchamp Deceased Charitable Trust,97958.0,81508.0
118612,The Orpheus Foundation Trust,97671.0,95765.0
3326,College of Arms Trust,97651.0,90047.0
89344,Kathleen Beryl Sleigh Charitable Trust,97650.0,12896.0
23456,The Laurence Misener Charitable Trust,97643.0,221048.0
57315,The Jusaca Charitable Trust,97600.0,203615.0
96804,Friends of Fordingbridge Surgery,97560.0,49826.0
123244,One Community Foundation Limited,97372.0,101232.0
109427,Robert Bruce Barnes Charitable Trust,97358.0,100625.0
12838,MRS R P Tindall's Charitable Trust,97311.0,147580.0
118938,People Tree Foundation,97288.0,83613.0
119737,The Wisley Foundation,97095.0,114253.0
1934,Dunwich Town Trust,97029.0,54219.0
118122,The Emily Jordan Foundation,96937.0,55563.0
91186,The Edith Lilian Harrison 2000 Foundation,96780.0,148410.0
50983,The Jack Patston Charitable Trust,96654.0,95173.0
10655,The Dudley Canal Trust,96498.0,104584.0
19610,Wineman Charitable Trust,96478.0,22563.0
131411,The Allen Trust,96416.0,55810.0
52593,The Morris Charitable Trust,96403.0,94433.0
2674,The Friends of Wells Cathedral,96398.0,107795.0
117670,Article 1 Charitable Trust,95682.0,80115.0
128363,The Restorative Foundation,95587.0,63762.0
120293,Moishe and Esther Itzinger Foundation Limited,95408.0,75274.0
135852,The Jessica Hope Foundation,95270.0,75221.0
120334,Tees Rivers Charitable Trust,95186.0,203739.0
84095,The Berlin Charitable Trust,95162.0,136204.0
18858,The Sudborough Foundation,95125.0,21648.0
96589,The Tikvah Trust,95105.0,205797.0
125251,The Optima Logistics Foundation Limited,95090.0,94708.0
91334,Manitha Neyam,95012.0,138266.0
83817,Madina Trust,94864.0,77131.0
132651,The West Green Charitable Trust,94717.0,82225.0
122187,The Lollipop Foundation,94502.0,109242.0
21230,Lifeline,94272.0,31770.0
109275,The Scotshill Trust,94156.0,154271.0
102783,The William and Patricia Venton Charitable Trust,93769.0,77956.0
87504,The Beck Charitable Trust,93750.0,80932.0
25523,The Searle Charitable Trust,93611.0,78144.0
128012,The Angeli Foundation,93557.0,74591.0
78447,The Greensward Charitable Trust,93545.0,81314.0
87772,The Henry Lumley Charitable Trust,93372.0,150096.0
134571,Foundation for Common Land,92960.0,58570.0
7487,Edinburgh Trust No2 Account,92901.0,92870.0
126625,The Bertarelli UK Foundation,92892.0,92892.0
68751,Good Deed Foundation,92792.0,90916.0
16290,The Jacobs Charitable Trust,92666.0,71100.0
5905,The Talbot Trusts,92665.0,92817.0
118042,The John Thornton Young Achievers Foundation,92618.0,93017.0
134584,The Marriage Foundation,92494.0,81303.0
93644,Beis Kosov,92426.0,93998.0
24408,Wegland Limited,92318.0,25325.0
16877,The Ruth and Stuart Lipton Charitable Trust,91843.0,73909.0
128166,The Geoffrey Harrison Foundation,91825.0,71335.0
40813,Burgesses' Land,91823.0,101036.0
13338,Friends of Peterborough Hospital,91744.0,82885.0
97403,The Abaseen Foundation U.K.,91735.0,87981.0
126668,Osca Foundation Ltd,91568.0,13391.0
37858,Adar Charitable Trust,91565.0,90251.0
126466,The Cagni Foundation,91404.0,14651.0
130571,Interserve Employee Foundation Limited,91366.0,94084.0
124994,The Thompson6 Charitable Trust,91326.0,84224.0
15297,Lawson Beckman Charitable Trust,91259.0,53335.0
405,Kington St Michael United Charities,91146.0,73493.0
20057,The Kobler Trust,91039.0,189216.0
132363,One-Eighty Limited,91000.0,120198.0
14104,The a M Charitable Trust,90931.0,78471.0
121139,The Helianthus Charitable Trust,90869.0,91399.0
97539,The G D Charitable Trust,90781.0,78693.0
94631,The Bowyer Charitable Foundation,90695.0,81800.0
128401,Opportunity Sports Foundation,90670.0,76205.0
135478,Oxfordshire Community Foundation,90610.0,145815.0
126672,The Mckinney Rogers Foundation,90585.0,90585.0
120197,The Sir Henry Royce Memorial Foundation,90567.0,120623.0
86117,The Drayson Foundation,90552.0,137936.0
6360,Stephen R and Philippa H Southall Charitable Trust,90527.0,60020.0
60349,Caring and Sharing Association East Sussex,90502.0,96861.0
102394,Mhango Trust,90487.0,71240.0
126063,The Button Foundation,90331.0,66025.0
23326,The Morgan Charitable Foundation,90287.0,110574.0
74597,The DSG International Foundation,90122.0,92239.0
112712,The Melina Charitable Foundation,90032.0,66760.0
133180,Tyabji UK Charitable Trust,89808.0,8500.0
10851,Barnsbury Charitable Trust,89789.0,85356.0
101066,The Diamond Family Foundation Limited,89675.3554,414222.0682
122259,Woodhaven Trust,89675.0,68950.0
28265,The Jewish Children's Holidays Fund,89658.0,152295.0
54677,The George John and Sheilah Livanos Charitable Trust,89523.0,212825.0
120774,The Winstone Charitable Trust,89492.0,218440.0
118525,The Helen Jean Cope Charity,89444.0,156924.0
36919,The Laser Trust Fund (Moghissi) Appeal,89427.0,102392.0
22668,The Beacon Trust,89186.0,89044.0
88762,Orphaids UK,89096.0,78323.0
88571,The Gurney Charitable Trust,89089.0,57639.0
114554,Sri Lankan Muslim Community Foundation of Milton Keynes,89045.0,209479.0
88531,Woodcote Charitable Association,89013.0,92543.0
133623,Al-Hidayah Foundation,88991.0,18516.0
14946,The William Webster Charitable Trust,88977.0,84384.0
89541,Lieutenant Colonel Cohen Charitable Trust,88933.0,88870.0
86594,R H Southern Trust,88774.0,225698.0
112345,Pom Charitable Trust,88755.0,224302.0
4091,Kenfig Corporation Trust,88706.0,85133.0
34817,Red Hill Charitable Trust,88643.0,61975.0
116419,Moishe Bamberger Foundation,88606.0,83766.0
52068,Bristol Cathedral Trust,88538.0,93256.0
73185,Peter Stormonth Darling Charitable Trust,88523.0,241894.0
95464,The Oldhurst Trust,88481.0,79040.0
16957,The Ardwick Trust,88439.0,98306.0
18781,The Felix Lustman Charitable Trust,88166.0,43574.0
123418,The Maldon Mud Race,88161.0,84982.0
2663,Fitton Trust,88145.0,101522.0
16198,Mabel Cooper Charity,88070.0,73376.0
16334,The C L Loyd Charitable Trust,88061.0,75343.0
93814,The Anna Rosa Forster Charitable Trust,87954.0,103134.0
70020,The Rutlish Foundation,87937.0,65875.0
11719,Anne Duchess of Westminster's Charity,87813.0,296096.0
130438,The Rainbow Pyramid Foundation,87758.0,86293.0
122443,Memusi Foundation,87731.0,98047.0
26127,Audrey Earle Charitable Trust,87673.0,93590.0
118500,The Sunnah Foundation,87553.0,6890.0
126094,The Sickle Foundation,87500.0,74256.0
52708,MRS B L Robinson's Charitable Trust,87358.0,63155.0
21393,MRS Pilkington's Charitable Trust,87341.0,188198.0
122407,Helios Foundation for Supply Chain,87116.0,89514.0
90093,The Andor Charitable Trust,87103.0,177824.0
3042,Kirkley Poor's Lands,86942.0,84620.0
132612,The Payback Time Trust,86817.0,43382.0
19640,The Alan and Sheila Diamond Charitable Trust,86473.0,81823.0
101793,The Stanley Grundy Foundation Limited,86439.0,136451.0
128058,Olive Grove Foundation,86350.0,71070.0
19438,Ajahma Charitable Trust,86225.0,281254.0
33561,The Farnham Institute,86209.0,50340.0
14608,Samuel William Farmer Trust,86179.0,82015.0
96723,Avondale Extra,86077.0,65677.0
3885,"The United Charities of St Leonard, Shoreditch",85956.0,96816.0
51973,William and Katherine Longman Charitable Trust,85925.0,329698.0
16923,The Christopher H R Reeves Charitable Trust,85664.0,5590.0
116569,The Lotus Children's Centre Charitable Trust,85651.0,41988.0
52094,Friends of Beth Abraham (Slonim) Limited,85646.0,83225.0
124356,The Humanitarian Dialogue Foundation Limited,85594.0,82044.0
16190,Possuk Limited,85415.0,102944.0
125401,William Penny Brookes Foundation,85397.0,97823.0
22998,Harbo Charities Limited,85380.0,110813.0
124656,J.E.L.A. Foundation,85348.0,81735.0
113486,The Jason Roberts Foundation,85235.0,83123.0
126549,Zesh Rehman Foundation,85218.0,115110.0
123002,Jets Foundation,85020.0,65996.0
133264,MCKS Charitable Foundation UK,85009.0,6841.0
129158,The Junior Tennis Coaching Foundation,85000.0,95955.0
96856,Dutch Oak Tree Foundation,84976.0,933072.0
93007,The Worshipful Company of Security Professionals Charitable Trust,84967.0,44936.0
5014,Lutterworth Town Estate,84883.0,64739.0
120836,The Montal Charitable Trust,84860.0,14443.0
76153,The Harry Bacon Foundation,84760.0,86972.0
123091,UK Friends of Ahavas Chesed,84720.0,86462.0
98931,The Kiri Te Kanawa Foundation (Uk),84690.0,60181.0
54444,The J F Brignall Charitable Trust,84421.0,50297.0
96861,Frederick Bonnart-Braunthal Trust,83931.0,91415.0
55524,The Anita Goulden Trust,83876.0,97356.0
12946,The M and L Charitable Trust,83790.0,9634.0
14555,Eton Action,83749.0,98340.0
37464,The Arab Cultural Foundation,83652.9806,96386.5802
129787,Framework Foundation Limited,83511.0,97141.0
97053,Toni & Guy Charitable Foundation Limited,83465.0,100419.0
98171,Bilal Masjid Trust (Greenford),83461.0,44456.0
36868,The B and P Glasser Charitable Trust,83319.0,86000.0
36843,The Willmott Dixon Foundation,83121.0,83121.0
18465,The Aurelius Charitable Trust,83069.0,78997.0
40594,The Elizabethan Trust,83051.0,158561.0
4125,Molly Corman Charitable Trust,83004.0,108019.0
14873,Sylvanus Charitable Trust,82995.0,57477.0
26352,Sir Clive Bourne Family Trust,82909.0,89034.0
26461,Hilda and Alice Clark Charitable Trust,82696.0,87796.0
128599,The DS Smith Charitable Foundation,82631.0,176625.0
10945,The Gilbert and Eileen Edgar Foundation,82547.0,109488.0
134486,Lara Jones Charitable Foundation,82495.0,22550.0
115614,Community Foundation for Wakefield,82489.0,129965.0
126992,The Madrinha Trust,82381.0,387604.0
8529,Christopher Cadbury Charitable Trust,82172.0,93035.0
124214,The CBD Charitable Trust,82103.0,82334.0
105154,Stellenbosch University Sa Foundation UK,82086.0,84098.0
28714,MRS F B Laurence's Charitable Trust,82083.0,120600.0
3321,Friends of Tewkesbury Abbey,82056.0,698165.0
14310,The Wyseliot Rose Charitable Trust,81952.0,78172.0
75485,The J and S Foundation,81875.0,81563.0
14613,The Neighbourly Charitable Trust,81801.0,61723.0
120395,The Seaby Foundation,81779.0,81980.0
44345,The Trapnell Fund,81777.0,65605.0
78413,Ivy Mary Macfie Deceased Charitable Fund,81764.0,69034.0
3019,Fonnereau Road Health Foundation,81653.0,123877.0
9620,Spar Charitable Fund,81597.0,121323.0
61450,Friends of the Beacon,81591.0,89309.0
119623,The Brickworks,81584.0,89857.0
110630,The Lunchbowl Network Limited,81555.0,91149.0
72127,Greenwood Christian Trust,81497.0,48000.0
37441,The June Stevens Foundation,81489.0,32226.0
96518,"Community, Education and Development Foundation Limited",81366.0,73169.0
15347,The Pennycress Trust,81323.0,91709.0
15353,The David and Ruth Behrend Fund,81320.0,98921.0
23349,Anadarus Limited,81239.0,88393.0
18316,Worshipful Company of Innholders General Charity Fund,81213.0,65025.0
127542,Banham Foundation Limited,81153.0,128592.0
23560,The Philip and Pauline Harris Charitable Trust,81134.0,81008.0
83530,The Worshipful Company of Spectacle Makers Charity,81077.0,71662.0
118776,The Lake House Charitable Foundation,81063.0,273626.0
109309,Trusts for African Schools,81010.0,100741.0
15823,B-C H 1971 Charitable Trust,80981.0,47706.0
98704,Ranbell Ltd,80937.0,55092.0
98981,The Wells Cathedral Chorister Trust,80823.0,68284.0
54155,London Coaching Foundation,80782.0,81160.0
183,The Saints and Sinners Trust Limited,80566.0,86864.0
132113,Financial Market Policies Foundation,80495.0,18593.0
17468,The National Federation of Roofing Contractors Charities Fund,80444.0,20035.0
26658,Victor Adda Foundation,80435.0,42315.0
116631,The Carnelian Trust,80281.0,80281.0
5657,C and E Cantor Trust,80255.0,18315.0
130145,LCFC Foxes Foundation Limited,80212.0,187077.0
105321,The Jomati Foundation,80101.0,48052.0
11016,John Jarrold Trust Ltd,80084.0,76114.0
121268,Creative Mentors Foundation,80035.0,96015.0
21740,The Phillips Family Charitable Trust,80000.0,71266.0
67304,The Jack Dollond Foundation,79804.0,189848.0
18692,The Ruth Walker Charitable Trust,79765.0,41717.0
120969,The Shelford Feast,79717.0,73978.0
21323,The Wax Chandlers' Charitable Trust,79602.0,22144.0
77285,Salisbury Cathedral Choral Foundation,79560.0,56861.0
126902,The Prompt Maternity Foundation,79486.0,95383.0
117627,Inga Foundation,79340.0,124384.0
34594,William Belmer Rush Foundation,79103.0,79103.0
95027,The Brian Maguire Charitable Trust,79009.0,191552.0
52499,The Posk Foundation,79000.0,51000.0
56607,The Clinical Research Trust,78768.0,65319.0
125029,Whole Planet Foundation,78680.0,2000.0
111672,The Missing Foundation,78577.0,83056.0
4225,Estate Charity of Eleanor Palmer,78514.0,72124.0
120473,Go Help,78512.0,35487.0
121188,The Halesowen Foundation,78511.0,36580.0
18509,St Nicholas Greek Orthodox Educational Centre,78139.0,47863.0
119981,Friends of Twigs,77966.0,85527.0
92537,The Frederick & Phyllis Cann Trust,77896.0,76907.0
105226,Reach 2 Romania,77887.0,19527.0
68560,Criffel Charitable Trust,77786.0,486777.0
120578,The Inspire and Achieve Foundation,77536.0,78702.0
35716,The Foundation of Joanna Scott and Others,77531.0,93335.0
11567,Frognal Trust,77518.0,120942.0
99125,The Colin Turner Charitable Trust,77402.0,76955.0
84994,The R C Snelling Charitable Trust,77302.0,35741.0
9956,F R Ratcliff Charitable Settlement,77262.0,77262.0
4185,John Feeney Charitable Trust,77230.0,91255.0
49788,The Rugeley Educational Endowment,77067.0,36414.0
117012,Sai Sruti Charitable Trust,76872.0,51467.0
15883,Jack Livingstone Charitable Trust,76743.0,114041.0
710,The Romney Charity (Otherwise Tetbury Charity Estate),76731.0,69953.0
29249,The Joyce Fletcher Charitable Trust,76690.0,82211.0
10074,The Rest-Harrow Trust,76573.0,70046.0
135319,Dzi Foundation UK,76423.0,65414.0
91341,Cooke Charitable Trust,76403.0,23060.0
57596,Benefactors of Kahrizak,76395.0,50353.0
25313,Medicines for Muheza,76372.0,122698.0
14465,The Worshipful Company of Butchers General Charities,76311.0,55537.0
124980,Foundation for the Parks and Reserves of Cote D'ivoire (Fprci-UK),76272.0,72929.0
29170,The Charles Irving Charitable Trust,76166.0,78539.0
90662,London Friends of Kamenitzer Yeshiva Jerusalem,76065.0,84979.0
21264,The Atlas Fund,76010.0,57022.0
3508,Charlotte Marshall Charitable Trust,75908.0,78647.0
16013,Dennis Curry Charitable Trust,75725.0,62506.0
7295,The Charles Brotherton Trust,75576.0,71278.0
44867,The Nostell Trust,75552.0,205187.0
24548,The Friends of the Yeshivat Shaar Hashamayim,75519.0,73015.0
76387,The Phillips Charitable Trust,75501.0,97078.0
28776,Suffolk Provincial Grand Chapter Charity,75417.0,5806.0
18981,The Salisbury Pool Charity Comprising the First Moiety Established By Clause 2 of the Deed of Declaration Dated 23rd March 1976,75411.0,149318.0
14433,The Lambert Charitable Trust,75274.0,102567.0
