,name,income,expend
45797,South Darley Village Hall,10000.0,10650.0
47309,Newbold on Stour Village Hall and Green,9998.0,9991.0
47300,Village Hall Long Compton,9994.0,8509.0
33178,Drayton Village Hall,9993.0,8336.0
27916,Westbere Village Hall,9988.0,6430.0
46774,Slaley Commemoration Hall,9987.0,6121.0
32957,Milton Malsor Village Hall,9985.0,10795.0
30864,Village Hall Puddington,9977.0,11210.0
31357,Notgrove Village Hall,9976.0,8446.0
19231,Rode and District Memorial Hall,9972.0,8508.0
30462,Village Hall,9970.0,10046.0
31403,Parkend Memorial Hall Recreation and Social Scheme,9954.0,9915.0
30590,Sir Robert Geffery Memorial Hall,9946.0,10717.0
11801,South Leverton Memorial Institute,9929.0,10163.0
39354,Dunholme Village Hall,9929.0,10707.0
33539,Chilworth Village Hall,9921.0,8733.0
43099,Wick and Monknash Village Hall,9913.0,7108.0
47644,The Whorlton Village Hall,9903.0,4856.0
83576,Piddington Village Hall (Oxon),9887.0,9450.0
92660,Shenington with Alkerton Village Hall Charitable Trust,9886.0,5765.0
23007,Buckland Newton Village Hall,9885.0,11342.0
96279,The East Cowton New Village Hall Association,9882.0,4771.0
6645,Hackforth Village Hall,9881.0,13575.0
1837,All Saints and District Village Hall,9877.0,8821.0
47621,Romaldkirk Reading and Recreation Room,9872.0,6548.0
46575,Village Memorial Hall,9860.0,8523.0
12795,The Longsdon Memorial Hall,9856.0,9313.0
31018,Mosterton Village Hall,9844.0,9385.0
30316,Longworth Village Hall,9843.0,11940.0
45471,Alvanley Village Hall,9833.0,9539.0
31328,The Horsley Village Hall,9828.0,16872.0
47409,Childswickham Memorial Hall,9828.0,7116.0
16451,Shipton Moyne Village Hall,9823.0,6853.0
18909,Chardstock Community Hall Trust,9813.0,11765.0
32740,Cawston Village Hall,9786.0,10537.0
47296,Lighthorne Village Hall,9780.0,5463.0
6193,Public Hall,9777.0,10447.0
44522,Stainton Village Hall Committee,9765.0,3097.0
52847,Ashdon Village Hall,9756.0,17796.0
47353,Wellesbourne Village Hall,9756.0,13475.0
30493,Madingley Village Hall,9753.0,4419.0
30769,Culmstock Village Hall,9752.0,11758.0
33396,Ringsfield and Weston Recreation Ground and Village Hall Charity,9748.0,9148.0
30221,Pavenham Village Hall and Playing Field Charity,9745.0,9614.0
48033,Pwllglas Village Hall,9741.0,8955.0
22984,Holybourne Village Hall,9738.0,5174.0
20405,Rodmersham Village Hall,9732.0,11992.0
31602,Oakhanger Village Hall,9729.0,7386.0
47340,Village Hall,9718.0,8916.0
46813,Cropwell Butler Village Hall,9717.0,15865.0
6765,Gleaston Recreation Ground and Village Hall,9713.0,7833.0
