,name,income,expend
10351,Tatsfield Village Hall,24948.0,24889.0
85343,Roade Village Hall and Playing Field,24930.0,31773.0
47304,Mancetter Memorial Hall,24868.0,31742.0
50386,Bolton Le Sands Village Hall,24818.0,36351.0
33852,Upper Beeding and Bramber Village Hall,24814.0,24950.0
91720,Slyne with Hest Memorial Hall,24786.0,32434.0
31171,"The Village Hall, Highwood",24779.0,13006.0
50702,The Colwich and Little Haywood Village Hall,24763.0,21957.0
33170,Compton Martin Village Hall,24735.0,9861.0
83831,Colerne Village Hall Association,24729.0,25280.0
27052,St George's Hall,24727.0,18203.0
86417,Oving Jubilee Hall,24711.0,24093.0
22414,Umberleigh Village Hall,24647.0,22476.0
31624,Thruxton Memorial Hall,24638.0,22849.0
17778,Village Hall - East Brent,24591.0,19253.0
22896,Hanslope Village Hall Trust,24585.0,28685.0
32916,Cogenhoe and Whiston Playing Field and Village Hall Committee,24560.0,21311.0
41060,Swineshead Village Hall,24541.0,22759.0
46592,Skellingthorpe Village Hall and Community Centre,24539.0,20170.0
105028,Efail Isaf Village Hall,24485.0,13816.0
33682,The Village Hall Ditchling,24481.0,22990.0
65031,Marsden Mechanics Hall Management Association,24478.0,23085.0
31922,North Mymms Memorial Hall,24449.0,24390.0
93813,Booker Memorial Hall,24444.0,15503.0
46887,Whatton Jubilee Hall,24429.0,28815.0
14588,St Keverne Parish Hall,24409.0,10240.0
30254,Hanney War Memorial Hall,24403.0,25392.0
122,Milford Village Hall Fund,24360.0,26914.0
11479,Lane End Village Hall,24344.0,20092.0
1203,Village Hall Charity Landbeach Cambridge,24339.0,18780.0
92782,St Catherines Hill Community Hall,24332.0,25003.0
70226,Goodleigh Village Hall,24328.0,20520.0
31466,Blackmoor Village Hall,24326.0,24216.0
38080,Gilcrux Village Hall and Educational Trust,24247.0,26692.0
31015,Milborne St Andrew Village Hall,24224.0,23984.0
83133,Hanworth Village Hall,24211.0,22035.0
5129,Llandrinio Village Institute,24182.0,20612.0
29015,Abinger Common Village Hall (Evelyn Hall),24179.0,35842.0
99070,Belmont Parish Hall Association,24157.0,20314.0
90510,Five Ashes Village Hall and Memorial Playing Field Trust,24143.0,18705.0
30288,The Pinder Hall,24137.0,42515.0
55990,Thorpe Marriott Village Hall,24118.0,16227.0
33917,Enford Recreation Ground and Village Hall,24109.0,13428.0
32208,Reculver and Beltinge Memorial Hall,24101.0,13474.0
45968,Montalbo Village Hall and Recreational Charity,24090.0,29501.0
47152,Penkridge Peace Memorial Hall,24087.0,17857.0
40544,Edale Village Hall and Playing Field,24083.0,17749.0
